Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
APG78172,Beihai picobirna-like virus 7,set:KX884062,KX884062,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Beihai picobirna-like virus 7,,,RNA,492,GenBank,,Seg 1,1,RdRp,China,China,,Sipuncula,,2014,,,RdRp [Beihai picobirna-like virus 7]
APG78202,Raphanus sativus cryptic virus 1,set:aedeed1ce135c9d1b2af737ccc3d2530b4444725,KX884089,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Raphanus sativus cryptic virus 1,,Partitiviridae,dsRNA,572,GenBank,,,1,RdRp,China,China,,Astacoidea,,2014,,,"RdRp, partial [Raphanus sativus cryptic virus 1]"
APG78220,Hubei coleoptera virus 4,set:KX884107,KX884107,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Hubei coleoptera virus 4,,,RNA,431,GenBank,,,1,RdRp,China,China,,Coleoptera,,2013,,,RdRp [Hubei coleoptera virus 4]
APG78309,Wuhan spider virus 10,set:KX884194,KX884194,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Wuhan spider virus 10,,,RNA,438,GenBank,,,1,RdRp,China,China,,Hexapoda,,2013,,,RdRp [Wuhan spider virus 10]
APG78313,Hubei partiti-like virus 43,set:KX884198,KX884198,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Hubei partiti-like virus 43,,,RNA,470,GenBank,,,1,RdRp,China,China,,Neoconocephalus,,2013,,,RdRp [Hubei partiti-like virus 43]
APG78622,Wuhan insect virus 11,set:KX884398,KX884398,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Wuhan insect virus 11,,,RNA,1830,GenBank,,,1,hypothetical protein 1,China,China,,Orthoptera,,2013,,,hypothetical protein 1 [Wuhan insect virus 11]
APG78676,Shayang ascaridia galli virus 2,set:KX884414,KX884414,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Betanemrhavirus shayang,Betanemrhavirus,Rhabdoviridae,ssRNA(-),2222,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Nematoda,,2014,,,RNA-dependent RNA polymerase [Shayang ascaridia galli virus 2]
APG78744,Hubei dimarhabdovirus 1,set:KX884431,KX884431,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Sigmavirus ying,Sigmavirus,Rhabdoviridae,ssRNA(-),2135,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Diptera,,2013,,,RNA-dependent RNA polymerase [Hubei dimarhabdovirus 1]
APG78756,Hubei diptera virus 10,set:KX884433,KX884433,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Sigmavirus myga,Sigmavirus,Rhabdoviridae,ssRNA(-),2123,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Diptera,,2013,,,RNA-dependent RNA polymerase [Hubei diptera virus 10]
APG78816,Hubei rhabdo-like virus 9,set:KX884448,KX884448,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Betanemrhavirus hubei,Betanemrhavirus,Rhabdoviridae,ssRNA(-),2217,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Ascaris suum,,2014,,,RNA-dependent RNA polymerase [Hubei rhabdo-like virus 9]
APG78823,Wenling crustacean virus 10,set:KX884450,KX884450,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Alphacrustrhavirus wenling,Alphacrustrhavirus,Rhabdoviridae,ssRNA(-),2121,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Crustacea,,2014,,,RNA-dependent RNA polymerase [Wenling crustacean virus 10]
APG78836,Wenling crustacean virus 11,set:KX884456,KX884456,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Alphacrustrhavirus zhejiang,Alphacrustrhavirus,Rhabdoviridae,ssRNA(-),2106,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Crustacea,,2014,,,RNA-dependent RNA polymerase [Wenling crustacean virus 11]
APG78847,Xingshan nematode virus 4,set:KX884459,KX884459,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Alphanemrhavirus xingshan,Alphanemrhavirus,Rhabdoviridae,ssRNA(-),2169,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Nematoda,,2014,,,RNA-dependent RNA polymerase [Xingshan nematode virus 4]
APG78857,Xinzhou nematode virus 4,set:KX884462,KX884462,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Alphanemrhavirus xinzhou,Alphanemrhavirus,Rhabdoviridae,ssRNA(-),2184,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Nematoda,,2014,,,RNA-dependent RNA polymerase [Xinzhou nematode virus 4]
APG79261,Hubei lepidoptera virus 1,set:9abc0da89e95ae7c4dc671a505f374afff5ad771,KX884772,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Hudovirus lepidopteris,Hudovirus,Phenuiviridae,ssRNA(-),2400,GenBank,,Seg 1,1,RNA-dependent RNA polymerase,China,China,,Lepidoptera,,2013,,,RNA-dependent RNA polymerase [Hubei lepidoptera virus 1]
APG79285,Hubei diptera virus 3,set:051dc4369c94d41e8660163372061412a0f77982,KX884796,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Beidivirus muscae,Beidivirus,Phenuiviridae,ssRNA(-),2161,GenBank,,Seg 1,1,RNA-dependent RNA polymerase,China,China,,Diptera,,2013,,,RNA-dependent RNA polymerase [Hubei diptera virus 3]
APG79288,Hubei diptera virus 5,set:d5e081797deb1d90bf1e280fde3835cf29537600,KX884799,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Phasivirus hubeiense,Phasivirus,Phenuiviridae,ssRNA(-),2256,GenBank,,Seg 1,1,RNA-dependent RNA polymerase,China,China,,Diptera,,2013,,,RNA-dependent RNA polymerase [Hubei diptera virus 5]
APG79298,Hubei diptera virus 4,set:be48eefc01ab6f5384fe8cbd8e1e1f699e445c16,KX884809,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Hudivirus muscae,Hudivirus,Phenuiviridae,ssRNA(-),2238,GenBank,,Seg 1,1,RNA-dependent RNA polymerase,China,China,,Diptera,,2013,,,RNA-dependent RNA polymerase [Hubei diptera virus 4]
APF32078,Caligus rogercresseyi rhabdovirus,set:KY203909,KY203909,,"Okland,A.L., Nylund,A., Skoge,R.H.",2016-12-04,,Caligrhavirus caligus,Caligrhavirus,Rhabdoviridae,ssRNA(-),2130,GenBank,,,,RNA dependent RNA polymerase,Chile,Chile,,Caligus rogercresseyi,,2016-02-15,,,RNA dependent RNA polymerase [Caligus rogercresseyi rhabdovirus]
APF29088,Diabrotica virgifera virgifera virus 1,set:KY064174,KY064174,,"Liu,S., Chen,Y., Sappington,T.W., Bonning,B.C.",2016-12-03,Pennsylvania,Diabrotica virgifera virgifera virus 1,,,unknown,3028,GenBank,,,,polyprotein,USA: Pennsylvania,USA,PA,Diabrotica virgifera virgifera,,2012-08,,,polyprotein [Diabrotica virgifera virgifera virus 1]
APC23645,Beatrice Hill virus,set:KY073493,KY073493,,"Wiley,M.R., Prieto,K., Blasdell,K.R., Cai,Y., Campos,C., Walker,P.J., Chiu,C.Y., Palacios,G., Kuhn,J.H., Khun,J.H.",2016-11-15,CSIRO 25,Tibrovirus beatrice,Tibrovirus,Rhabdoviridae,ssRNA(-),2116,GenBank,,,,RNA-dependent RNA polymerase,Australia: Beatrice Hill,Australia,,Culicoides peregrinus,brain,1976,,,RNA-dependent RNA polymerase [Beatrice Hill virus]
AOZ66245,Botrytis cinerea betaendornavirus 1,set:KU923747,KU923747,,"Hao,F., Zhou,Z., Wu,M., Li,G.",2016-11-02,,Botrytis cinerea betaendornavirus 1,Betaendornavirus,Endornaviridae,dsRNA,3787,GenBank,,,1,polyprotein,China,China,,Botrytis cinerea,,2013,,,polyprotein [Botrytis cinerea betaendornavirus 1]
AOX24075,Grapevine asteroid mosaic associated virus,set:KX354202,KX354202,,"Vargas-Asencio,J., Wojciechowska,K., Baskerville,M., Gomez,A.L., Perry,K.L., Thompson,J.R., Vargas-Asencio,J.A., Gomez,A., Thompson,J.",2016-10-25,GV30,Marafivirus asteroides,Marafivirus,Tymoviridae,ssRNA(+),2158,GenBank,,,1,ORF1 polyprotein,USA,USA,,Vitis vinifera,,2010-11-17,,,ORF1 polyprotein [Grapevine asteroid mosaic associated virus]
AOX47534,Pidgey virus,set:ffe77099d81f77fd50aaa97931faf4b21c18e88d,KX852391,,"Greninger,A.L., Makhsous,N., Jerome,K.R., Droppers,D.",2016-10-25,,Pidchovirus pidgei,Pidchovirus,Phenuiviridae,ssRNA(-),2267,GenBank,,,,RNA-dependent RNA polymerase,USA,USA,,Choristoneura rosaceana,,2016-08-16,,PRJNA338014,RNA-dependent RNA polymerase [Pidgey virus]
BAV56305,Fusarium poae hypovirus 1,set:LC150612,LC150612,,"Osaki,H., Sasaki,A., Nomiyama,K., Tomioka,K.",2016-08-30,,Epsilonhypovirus japonicum,Epsilonhypovirus,Hypoviridae,ssRNA(+),3944,GenBank,,,1,polyprotein,Japan,Japan,,Fusarium poae,,,,,polyprotein [Fusarium poae hypovirus 1]
AOF41426,Mothra virus,set:b412744be7f08d876c657859d8cfa5d2535fc57a,KX272883,,"Greninger,A., Droppers,D., Jerome,K.",2016-08-28,,Mobuvirus mothrae,Mobuvirus,Phenuiviridae,ssRNA(-),2252,GenBank,,L,,RNA-dependent RNA polymerase,USA,USA,,Cydia pomonella,,2016-05-11,,PRJNA338014,RNA-dependent RNA polymerase [Mothra virus]
ANQ44728,Nylanderia fulva virus 1,set:KX024775,KX024775,,"Valles,S.M., Oi,D.H., Becnel,J.J., Wetterer,J.K., LaPolla,J.S., Firth,A.E.",2016-07-12,Florida initial,Nylanderia fulva virus 1,Nyfulvavirus,Solinviviridae,ssRNA(+),3614,GenBank,,,1,polyprotein,USA,USA,,Nylanderia fulva,,2011-04-01,,,polyprotein [Nylanderia fulva virus 1]
ANN12897,Zygosaccharomyces bailii virus Z,set:KU200450,KU200450,,"Depierreux,D., Vong,M., Nibert,M.L.",2016-06-26,,Zybavirus bailii,Zybavirus,Amalgaviridae,dsRNA,1012,GenBank,,,1,putative CP/RdRp fusion protein,Netherlands,Netherlands,,Zygosaccharomyces bailii,,,,,putative CP/RdRp fusion protein [Zygosaccharomyces bailii virus Z]
ANC51610,bovine associated gemycircularvirus 1,set:KT862253,KT862253,,"Steel,O., Kraberger,S., Sikorski,A., Young,L.M., Catchpole,R.J., Stevens,A.J., Ladley,J.J., Coray,D.S., Stainton,D., Dayaram,A., Julian,L., van Bysterveldt,K., Varsani,A.",2016-05-09,52_Fec78023_cow,Gemycircularvirus bovas1,Gemycircularvirus,Genomoviridae,ssDNA,328,GenBank,,,1,replication associated protein,New Zealand,New Zealand,,Bos taurus,feces,2012,,,replication associated protein [bovine associated gemycircularvirus 1]
AMN91910,Squash chlorotic leaf spot virus,set:bc3882191846837f89a4bc896a014181815b8ecc,KU052530,,"Lecoq,H., Verdin,E., Tepfer,M., Wipf-Scheibel,C., Millot,P., Dafalla,G., Desbiez,C.",2016-03-09,Su12-10,Torradovirus cucurbitae,Torradovirus,Secoviridae,ssRNA(+),2207,GenBank,,RNA1,1,polyprotein,Sudan,Sudan,,Cucurbita moschata,,2012,,,polyprotein [Squash chlorotic leaf spot virus]
AMK49153,Marine RNA virus PAL128,set:KT727023,KT727023,,"Miranda,J.A., Culley,A.I., Schvarcz,C.R., Steward,G.F.",2016-02-24,,Palmarnavirus 128,Salisharnavirus,Marnaviridae,ssRNA(+),1857,GenBank,,,,polyprotein,,,,,,,,,polyprotein [Marine RNA virus PAL128]
AMK49155,Marine RNA virus PAL156,set:KT727024,KT727024,,"Miranda,J.A., Culley,A.I., Schvarcz,C.R., Steward,G.F.",2016-02-24,,Palmarnavirus 156,Sogarnavirus,Marnaviridae,ssRNA(+),1587,GenBank,,,,polyprotein,,,,,,,,,polyprotein [Marine RNA virus PAL156]
AMH87690,Pacific flying fox faeces associated gemycircularvirus-7,set:KT732800,KT732800,,"Male,M.F., Kraberger,S., Stainton,D., Kami,V., Varsani,A.",2016-02-17,Tbat_H_103921,Gemykolovirus ptero2,Gemykolovirus,Genomoviridae,ssDNA,331,GenBank,,,,replication-associated protein,Tonga,Tonga,,Pteropus tonganus,feces,2015,,,replication-associated protein [Pacific flying fox faeces associated gemycircularvirus-7]
AMH87729,pteropus associated gemykibivirus 1,set:KT732813,KT732813,,"Male,M.F., Kraberger,S., Stainton,D., Kami,V., Varsani,A.",2016-02-17,Tbat_A_64418,Gemykibivirus ptero1,Gemykibivirus,Genomoviridae,ssDNA,322,GenBank,,,,replication-associated protein,Tonga,Tonga,,Pteropus tonganus,feces,2015,,,replication-associated protein [pteropus associated gemykibivirus 1]
ALX17418,Erysiphe cichoracearum alphaendornavirus,set:KT388110,KT388110,,"Du,Z., Lin,W., Qiu,P., Liu,X., Guo,L., Wu,K., Zhang,S., Wu,Z., Fang,S.",2016-01-13,HBJZ1506,Erysiphe cichoracearum alphaendornavirus,Alphaendornavirus,Endornaviridae,dsRNA,3952,GenBank,,,1,polyprotein,"China: Jingzhou, Hubei",China,,Golovinomyces cichoracearum,,2015-06-16,,,polyprotein [Erysiphe cichoracearum alphaendornavirus]
ALV83885,Cucumis melo alphaendornavirus,set:KT727022,KT727022,,"Sabanadzovic,S., Wintermantel,W.M., Valverde,R.A., McCreight,J.D., Aboughanem-Sabanadzovic,N.",2016-01-11,CL-01,Cucumis melo alphaendornavirus,Alphaendornavirus,Endornaviridae,dsRNA,4939,GenBank,,,,polyprotein,USA: Mississippi,USA,MS,Cucumis melo,,2012-08-10,,,polyprotein [Cucumis melo alphaendornavirus]
ALT22300,Colombian potato soil-borne virus,set:e65dc91067bd62c49272cd87b5abc0243c4338ac,KT225271,,"Gil,J.F., Adams,I., Boonham,N., Nielsen,S.L., Nicolaisen,M.",2015-12-22,IS9,Colombian potato soil-borne virus,Pomovirus,Virgaviridae,ssRNA(+),1850,GenBank,,RNA1,1,putative replicase,Colombia,Colombia,,Nicotiana benthamiana,,2010,,,putative replicase [Colombian potato soil-borne virus]
BAU19316,Cryptosporidium parvum virus 1,set:5257e63b6f05a318323e37b07962a48d0145738c,LC014995,,"Murakoshi,F., Ichikawa-Seki,M., Aita,J., Yaita,S., Kinami,A., Fujimoto,K., Nishikawa,Y., Murakami,S., Horimoto,T., Kato,K.",2015-12-11,iwa39_6L,Cryptosporidium parvum virus 1,Cryspovirus,Partitiviridae,dsRNA,503,GenBank,,,1,RNA dependent RNA polymerase,Japan:Iwate,Japan,,Cryptosporidium parvum,feces,,,,"RNA dependent RNA polymerase, partial [Cryptosporidium parvum virus 1]"
BAU19319,Cryptosporidium parvum virus 1,set:737a5f55bd3e1105bd78e79f5fe2a42a666f072b,LC014998,,"Murakoshi,F., Ichikawa-Seki,M., Aita,J., Yaita,S., Kinami,A., Fujimoto,K., Nishikawa,Y., Murakami,S., Horimoto,T., Kato,K.",2015-12-11,oki32L,Cryptosporidium parvum virus 1,Cryspovirus,Partitiviridae,dsRNA,492,GenBank,,,1,RNA dependent RNA polymerase,Japan:Okinawa,Japan,,Cryptosporidium parvum,feces,,,,"RNA dependent RNA polymerase, partial [Cryptosporidium parvum virus 1]"
BAU19327,Cryptosporidium parvum virus 1,set:efb7fe563d32eb2885312c187b7c174d77a1ed6b,LC015006,,"Murakoshi,F., Ichikawa-Seki,M., Aita,J., Yaita,S., Kinami,A., Fujimoto,K., Nishikawa,Y., Murakami,S., Horimoto,T., Kato,K.",2015-12-11,E29_09L,Cryptosporidium parvum virus 1,Cryspovirus,Partitiviridae,dsRNA,522,GenBank,,,1,RNA dependent RNA polymerase,Japan:Tokachi,Japan,,Cryptosporidium parvum,feces,,,,"RNA dependent RNA polymerase, partial [Cryptosporidium parvum virus 1]"
ALQ33265,Guertu virus,set:a0c26d91ca46f02dbd6d1d54563515e7f7eb3dd2,KT328593,,"Duan,X., Shen,S., Luo,T., Liu,H., Wang,B., Wang,J., Zhang,L., Kou,C., Tang,S., Su,Z., Wang,H., Zhang,Y., Hu,Z., Deng,F., Sun,S.",2015-12-06,,Bandavirus guertuense,Bandavirus,Phenuiviridae,ssRNA(+/-),2084,GenBank,,L,,RNA-dependent RNA polymerase,China,China,,Dermacentor nuttalli,,2013-05,,,RNA-dependent RNA polymerase [Guertu virus]
ALN38796,Human associated gemyvongvirus 1,set:KP974693,KP974693,,"Zhang,W., Delwart,E.",2015-11-15,DB1,Gemyvongvirus humas1,Gemyvongvirus,Genomoviridae,ssDNA,341,GenBank,,,,replication associated protein,Germany,Germany,,Homo sapiens,blood,2000,,,replication associated protein [Human associated gemyvongvirus 1]
AJR16768,Zahedan rhabdovirus,set:KJ830812,KJ830812,,"Dilcher,M., Faye,O., Weber,F., Koch,A., Sadegh,C., Weidmann,M., Sall,A.A.",2015-11-10,Ar Teh 157764,Zarhavirus zahedan,Zarhavirus,Rhabdoviridae,ssRNA(-),2170,GenBank,,,1,RNA polymerase,Iran,Iran,,Hyalomma anatolicum anatolicum,,2001,,,RNA polymerase [Zahedan rhabdovirus]
ALM62245,Soybean leaf-associated partitivirus 1,set:9b115dff6025a0ebcdaa5beb428c307c9f22e679,KT598242,,"Marzano,S.Y., Domier,L.L., Marzano,S.-Y.L., Hobbs,H.A.",2015-11-10,SaParV1-1,Soybean leaf-associated partitivirus 1,,Partitiviridae,dsRNA,605,GenBank,,RNA1,1,RNA-dependent RNA polymerase,USA,USA,,,,2008-08-15,,,"RNA-dependent RNA polymerase, partial [Soybean leaf-associated partitivirus 1]"
ALG75832,Alcube virus,set:ad32cea4be270304c646d452a5d8629957383408,KR363190,,"Amaro,F., Ze-Ze,L., Alves,M.J., Borstler,J., Clos,J., Lorenzen,S., Becker,S.C., Schmidt-Chanasit,J., Cadar,D., Boerstler,J., Becker,S.",2015-11-04,,Phlebovirus alcubeense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2096,GenBank,,L,1,polymerase,Portugal,Portugal,,Phlebotomus perniciosus,,2007,,,polymerase [Alcube virus]
ALJ30354,Eelpout rhabdovirus,set:KR612230,KR612230,,"Axen,C., Hakhverdyan,M., Boutrup,T.S., Ahola,H., Blomkvist,E., Ljunghager,F., Alfjorden,A., Hagstrom,A., Olesen,N.J., Juremalm,M., Leijon,M., Valarcher,J.F.",2015-10-19,FSK 0523,Siniperhavirus zoarces,Siniperhavirus,Rhabdoviridae,ssRNA(-),2078,GenBank,,,,L protein,Sweden,Sweden,,Zoarces viviparus,animal tissues,2014-10,,,L protein [Eelpout rhabdovirus]
ALF46547,Colletotrichum truncatum partitivirus 1,set:9566005fafba66e5f151856372b2a40ac1240ce1,KR074421,,"Marzano,S.-Y.L., Nelson,B.D., Ajayi-Oyetunde,O., Bradley,C.A., Hughes,T.J., Hartman,G.L., Eastburn,D.M., Domier,L.L., Hobbs,H.A., Ajayi,O.",2015-09-29,GS CollectotrichumHC,Colletotrichum truncatum partitivirus 1,,Partitiviridae,dsRNA,539,GenBank,,,,RNA-dependent RNA polymerase,USA,USA,,Colletotrichum truncatum,,2013-06-01,,,RNA-dependent RNA polymerase [Colletotrichum truncatum partitivirus 1]
ALD89140,Sclerotinia sclerotiorum negative-stranded RNA virus 4,set:KP900930,KP900930,,"Marzano,S.-Y.L., Nelson,B.D., Ajayi-Oyetunde,O., Bradley,C.A., Hughes,T.J., Hartman,G.L., Eastburn,D.M., Domier,L.L., Hobbs,H.A., Ajayi,O.O., Bradley,C.",2015-09-19,257,Botrytimonavirus sclerotiniae,Botrytimonavirus,Mymonaviridae,ssRNA(-),2010,GenBank,,,,RNA-dependent RNA polymerase,USA,USA,,Sclerotinia sclerotiorum,,2013-06-01,,,RNA-dependent RNA polymerase [Sclerotinia sclerotiorum negative-stranded RNA virus 4]
ALD89145,Sclerotinia sclerotiorum negative-stranded RNA virus 2,set:KP900931,KP900931,,"Marzano,S.-Y.L., Nelson,B.D., Ajayi-Oyetunde,O., Bradley,C.A., Hughes,T.J., Hartman,G.L., Eastburn,D.M., Domier,L.L., Hobbs,H.A., Ajayi,O.O., Bradley,C.",2015-09-19,500,Botrytimonavirus sclerotiniae,Botrytimonavirus,Mymonaviridae,ssRNA(-),2009,GenBank,,,,RNA-dependent RNA polymerase,USA,USA,,Sclerotinia sclerotiorum,,2013-06-01,,,RNA-dependent RNA polymerase [Sclerotinia sclerotiorum negative-stranded RNA virus 2]
ALC78887,Phopivirus,set:KR703607,KR703607,,"Anthony,S.J., St Leger,J.A., Liang,E., Hicks,A.L., Sanchez-Leon,M.D., Jain,K., Lefkowitch,J.H., Navarrete-Macias,I., Knowles,N., Goldstein,T., Pugliares,K., Ip,H.S., Rowles,T., Lipkin,W.I., St. Leger,J., Lefkowitch,J., Ip,H.",2015-09-09,,Hepatovirus B,Hepatovirus,Picornaviridae,ssRNA(+),2230,GenBank,,,1,polyprotein,USA,USA,,Phoca vitulina,,2011-09-30,,,polyprotein [Phopivirus]
AKN50624,Picobirnavirus Equ3,set:96386266c4db5eb6f99f1f3f849749ff8f5b7b2b,KR902507,,"Li,L., Giannitti,F., Low,J., Keyes,C., Ullmann,L.S., Deng,X., Aleman,M., Pesavento,P.A., Pusterla,N., Delwart,E.",2015-06-30,horse 3,Picobirnavirus Equ3,Picobirnavirus,Picobirnaviridae,dsRNA,532,GenBank,,2,1,RNA dependent RNA polymerase,USA,USA,,Equus caballus,,2012-10-10,,,RNA dependent RNA polymerase [Picobirnavirus Equ3]
AKJ26309,Sclerotinia sclerotiorum fusarivirus 1,set:KP842791,KP842791,,"Liu,R., Cheng,J., Fu,Y., Jiang,D., Xie,J.",2015-06-06,,Betafusarivirus sclerotiniae,Betafusarivirus,Fusariviridae,ssRNA,1665,GenBank,,,1,polyprotein,China,China,,Sclerotinia sclerotiorum,,2009-05-01,,,polyprotein [Sclerotinia sclerotiorum fusarivirus 1]
AKI28604,Areca palm velarivirus 1,set:KR349464,KR349464,,"Yu,H.",2015-05-27,APV1_HN,Areca palm velarivirus 1,Velarivirus,Closteroviridae,ssRNA(+),2049,GenBank,,,,polyprotein,China,China,,Dypsis lutescens,,2012-02,,,polyprotein [Areca palm velarivirus 1]
AJR28277,Barur virus,set:KM204983,KM204983,,"Walker,P.J., Firth,C., Widen,S.G., Blasdell,K.R., Guzman,H., Wood,T.G., Paradkar,P.N., Holmes,E.C., Tesh,R.B., Vasilakis,N., Walker,P., Widen,S., Blasdell,K., Wood,T., Paradkar,P., Holmes,E., Tesh,R.",2015-03-10,,Ledantevirus barur,Ledantevirus,Rhabdoviridae,ssRNA(-),2111,GenBank,,,1,polymerase,India,India,,Rattus rattus,,1962,,,polymerase [Barur virus]
AJR28289,Kwatta virus,set:KM204985,KM204985,,"Walker,P.J., Firth,C., Widen,S.G., Blasdell,K.R., Guzman,H., Wood,T.G., Paradkar,P.N., Holmes,E.C., Tesh,R.B., Vasilakis,N., Walker,P., Widen,S., Blasdell,K., Wood,T., Paradkar,P., Holmes,E., Tesh,R.",2015-03-10,,Sunrhavirus kwatta,Sunrhavirus,Rhabdoviridae,ssRNA(-),2067,GenBank,,,1,polymerase,Suriname,Suriname,,Culex,,1964,,,polymerase [Kwatta virus]
