queryID	taxID	perc_identity
NODE_A432_length_1164_cov_1.960442_BlackFly59	91347	80.2
NODE_A432_length_1351_cov_2.011774_BlackFly36	28882	67.4
NODE_A432_length_1522_cov_4.737024_BlackFly28	2726938	34.7
NODE_A4330_length_937_cov_3.775581_BlackFly23	549	72.9
NODE_A4331_length_937_cov_3.713953_BlackFly23	28901	47.4
NODE_A4337_length_1028_cov_1.676130_BlackFly14	998086	33.3
NODE_A4337_length_550_cov_5.649049_BlackFly_NC_Jara_1	976	74.15
NODE_A433_length_1340_cov_2.729216_BlackFly16	11006	86.7333333333333
NODE_A433_length_1761_cov_56.549287_BlackFly3	2689127	79.7
NODE_A4340_length_600_cov_21.812620_BlackFly_NC_1_Jill	2788787	76.3
NODE_A434_length_1239_cov_2.075731_BlackFly57	559173	99.4
NODE_A434_length_1335_cov_5.507154_BlackFly16	33074	69.4
NODE_A4355_length_1151_cov_7.106145_BlackFly34	33958	99.6941176470588
NODE_A4356_length_936_cov_3.100116_BlackFly23	59814	99.3
NODE_A43578_length_501_cov_1.610849_BlackFly27	2501042	80.1
NODE_A435_length_1333_cov_3.330414_BlackFly16	2832643	42.2
NODE_A435_length_935_cov_11.208625_BlackFly53	2742553	61.6
NODE_A4365_length_648_cov_3.196147_BlackFly58	925984	88.8
NODE_A4366_length_573_cov_2.461694_BlackFly42	543	99.85
NODE_A43791_length_632_cov_9.207207_BlackFly34	2732396	40.4857142857143
NODE_A437_length_1061_cov_2.701220_BlackFly38	2692084	64.6
NODE_A437_length_1347_cov_3.624409_BlackFly36	117574	49.025
NODE_A437_length_1363_cov_4.454899_BlackFly12	91915	93.6
NODE_A437_length_1657_cov_3.434810_BlackFly23	2940302	97.1
NODE_A4381_length_538_cov_2.915401_BlackFly_NC_Ludovica_2	2682145	27.2
NODE_A438_length_1316_cov_3.688458_BlackFly16	469	96.26
NODE_A438_length_809_cov_2.340164_BlackFly35	469	68.85
NODE_A4398_length_1149_cov_5.344216_BlackFly34	1229760	62.3
NODE_A439_length_1145_cov_20.153558_BlackFly_NC_2_Jill	1965358	92.2
NODE_A439_length_849_cov_3.295337_BlackFly30	2163633	94.9
NODE_A43_length_1999_cov_5.983351_BlackFly18	3020468	71.7
NODE_A43_length_2402_cov_21.489462_BlackFly46	2695350	76.8
NODE_A43_length_2533_cov_2.641694_BlackFly45	2067395	90.7
NODE_A43_length_2743_cov_5.245686_BlackFly22	2304034	56.3
NODE_A43_length_2751_cov_5.465221_BlackFly53	2742553	40.6
NODE_A43_length_2762_cov_2.788454_BlackFly35	549	90.1
NODE_A43_length_2786_cov_3.763012_BlackFly4	2648722	72
NODE_A43_length_3113_cov_10.272398_BlackFly39	610245	96.8
NODE_A43_length_3268_cov_15.922595_BlackFly10	2682568	28
NODE_A43_length_3314_cov_1094.543404_BlackFly14	2742544	53.7
NODE_A43_length_3329_cov_5.477552_BlackFly21	231053	97.3
NODE_A43_length_3592_cov_75.874538_BlackFly42	2742543	31.7
NODE_A43_length_3836_cov_6.435222_BlackFly5	3025445	45.9
NODE_A43_length_4656_cov_35.550120_BlackFly27	137555	98.6
NODE_A43_length_4797_cov_8.598729_BlackFly52	571	98.2
NODE_A43_length_4823_cov_10.645807_BlackFly23	1054213	38.9
NODE_A43_length_5126_cov_448.006932_BlackFly29	283737	99.4
NODE_A43_length_5172_cov_10.229048_BlackFly31	2020877	68.5
NODE_A43_length_6374_cov_112.071939_BlackFly3	2737062	92.4
NODE_A43_length_6547_cov_128.251932_BlackFly16	2692018	88.6
NODE_A43_length_8632_cov_10.851666_BlackFly28	2163633	87.4
NODE_A4402_length_591_cov_3.019455_BlackFly22	939922	87.05
NODE_A4403_length_591_cov_2.972763_BlackFly22	34489	78.65
NODE_A441_length_1059_cov_10.408350_BlackFly38	2742553	47.9
NODE_A441_length_988_cov_3.773875_BlackFly6	487316	99.45
NODE_A4423_length_768_cov_3.221418_BlackFly43	1386	99.25
NODE_A4429_length_628_cov_20.471869_BlackFly_NC_2_Jill	469	95.3142857142857
NODE_A442_length_1303_cov_2.593801_BlackFly16	2973210	89.4
NODE_A4443_length_547_cov_5.502128_BlackFly_NC_Jara_1	356	59.5
NODE_A4447_length_1020_cov_9.043478_BlackFly14	441	45.325
NODE_A444_length_1039_cov_4.160083_BlackFly52	1898104	40.4
NODE_A445_length_803_cov_2.780992_BlackFly35	469	69.6409090909091
NODE_A4462_length_536_cov_2.886710_BlackFly_NC_Ludovica_2	286	98.8666666666667
NODE_A4466_length_646_cov_2.224956_BlackFly57	1	52.7666666666667
NODE_A446_length_1049_cov_2.135802_BlackFly15	1236	37.8944444444444
NODE_A446_length_1350_cov_122.534171_BlackFly12	2692002	96.8
NODE_A446_length_1639_cov_8.058899_BlackFly31	2767842	97.1714285714285
NODE_A446_length_930_cov_1.494725_BlackFly53	2731990	79.3
NODE_A4479_length_626_cov_11.107468_BlackFly_NC_2_Jill	1	33.1
NODE_A447_length_1037_cov_3.162500_BlackFly52	2743185	86.85
NODE_A447_length_1289_cov_6.112211_BlackFly16	1590	87.3
NODE_A447_length_1607_cov_4.517647_BlackFly27	2029458	49.5
NODE_A447_length_817_cov_4.504054_BlackFly44	2793997	70.6
NODE_A447_length_978_cov_5.964484_BlackFly_NC_Ludovica_1	91347	68.3
NODE_A448_length_1052_cov_3.630769_BlackFly38	543	92.5375
NODE_A448_length_1289_cov_4.740924_BlackFly16	38018	98.9
NODE_A448_length_830_cov_10.606906_BlackFly_NC_Ludovica_2	69279	84.3
NODE_A448_length_838_cov_2.889619_BlackFly5	469	60.6333333333333
NODE_A449_length_1642_cov_14.106070_BlackFly23	2961713	60.9
NODE_A44_length_2103_cov_9.482231_BlackFly25	286	96
NODE_A44_length_2588_cov_20.422541_BlackFly22	4850	83.6
NODE_A44_length_2775_cov_3.614900_BlackFly4	2745	70.7
NODE_A44_length_3234_cov_51.382325_BlackFly14	2560087	27.0333333333333
NODE_A44_length_3298_cov_8.148712_BlackFly21	2732917	57.75
NODE_A44_length_3506_cov_6.254593_BlackFly34	1923536	27.2
NODE_A44_length_3625_cov_7.021139_BlackFly59	1629	72.9666666666667
NODE_A44_length_3887_cov_173.315486_BlackFly30	2972877	26.5
NODE_A44_length_3887_cov_9.301050_BlackFly6	1224	30.6
NODE_A44_length_3891_cov_17.065810_BlackFly48	2932873	42.6
NODE_A44_length_4628_cov_41.836959_BlackFly27	1	98.1666666666667
NODE_A44_length_4664_cov_6.242860_BlackFly52	1351	99.25
NODE_A44_length_4805_cov_10.107657_BlackFly23	2731691	73.1571428571429
NODE_A44_length_5024_cov_302.230645_BlackFly29	2893171	98
NODE_A44_length_5225_cov_11.072261_BlackFly15	354276	97.95
NODE_A44_length_5669_cov_50.651645_BlackFly36	2737071	85.2
NODE_A44_length_6339_cov_14.793197_BlackFly3	2980630	40.8
NODE_A450_length_1218_cov_2.588957_BlackFly57	2788787	58
NODE_A450_length_834_cov_6.425363_BlackFly30	543	39.4588235294118
NODE_A451_length_1283_cov_3.019900_BlackFly16	2745	68.35
NODE_A452_length_1092_cov_2.200985_BlackFly32	11006	59.3416666666667
NODE_A452_length_1342_cov_61.312253_BlackFly12	469	98.95
NODE_A452_length_1560_cov_11.207013_BlackFly39	1415706	72.1
NODE_A452_length_1720_cov_4.395009_BlackFly14	10239	91.6
NODE_A4530_length_925_cov_2.357311_BlackFly3	2100421	80.5
NODE_A4531_length_624_cov_10.738574_BlackFly_NC_2_Jill	44935	87.3
NODE_A4539_length_644_cov_2.647266_BlackFly57	1	40.04
NODE_A453_length_1147_cov_3.843925_BlackFly59	613	80.475
NODE_A453_length_1228_cov_9.927020_BlackFly29	2607768	58.9
NODE_A453_length_833_cov_4.591270_BlackFly5	2530023	52.5
NODE_A454_length_1628_cov_2.876854_BlackFly31	1131292	87.2
NODE_A4558_length_924_cov_2.752066_BlackFly23	2067395	98.4
NODE_A455_length_1341_cov_4.223892_BlackFly12	469	86.55
NODE_A455_length_1601_cov_4.224409_BlackFly27	1259824	95.6
NODE_A455_length_1627_cov_5.890968_BlackFly31	1590	98.5
NODE_A455_length_1734_cov_5.598564_BlackFly3	2788865	48.5
NODE_A455_length_831_cov_2.649867_BlackFly5	2970918	64.6
NODE_A456_length_1475_cov_13.378398_BlackFly28	2776772	83.2
NODE_A4588_length_922_cov_3.442604_BlackFly3	13289	81
NODE_A458_length_1742_cov_43.584384_BlackFly34	2838331	55.3
NODE_A458_length_970_cov_2.610302_BlackFly6	487316	93.2
NODE_A4591_length_575_cov_1.311245_BlackFly46	1123227	67.7
NODE_A4592_length_565_cov_1.352459_BlackFly16	1236	97.78
NODE_A4593_length_829_cov_1.945479_BlackFly19	2731619	63.3
NODE_A4594_length_541_cov_6.454741_BlackFly_NC_Jara_1	1	37.2
NODE_A4595_length_971_cov_4.318792_BlackFly39	1859161	62.65
NODE_A4598_length_538_cov_1.438178_BlackFly21	939922	88.2833333333333
NODE_A459_length_1330_cov_3.023943_BlackFly36	1016855	70.6
NODE_A45_length_1573_cov_10.468583_BlackFly13	2742541	85.6
NODE_A45_length_2395_cov_8.584556_BlackFly38	3003706	67.4
NODE_A45_length_2549_cov_5.163430_BlackFly22	249310	31.25
NODE_A45_length_2653_cov_4.654503_BlackFly9	53335	95.2
NODE_A45_length_2713_cov_718.438923_BlackFly53	28214	39.8
NODE_A45_length_3195_cov_683.454458_BlackFly14	2742544	57.7
NODE_A45_length_3209_cov_4.441890_BlackFly21	2732913	40.65
NODE_A45_length_3450_cov_10.386303_BlackFly34	3003706	76.1
NODE_A45_length_4585_cov_10.508429_BlackFly52	2972347	74
NODE_A45_length_4973_cov_9.783701_BlackFly31	1	85.525
NODE_A45_length_5150_cov_6.718116_BlackFly15	2301642	73.4
NODE_A45_length_6076_cov_38.002667_BlackFly3	28882	59
NODE_A45_length_8396_cov_6.817045_BlackFly28	2163633	84.8
NODE_A4601_length_760_cov_2.518302_BlackFly43	1646377	56.1
NODE_A4602_length_538_cov_1.065076_BlackFly21	2970918	95.2
NODE_A461_length_1024_cov_4.036959_BlackFly52	286	97
NODE_A461_length_808_cov_3.045144_BlackFly44	2587543	76.8
NODE_A461_length_826_cov_4.668892_BlackFly30	2003658	91.9
NODE_A462_length_1142_cov_2.045070_BlackFly59	2630326	85.6
NODE_A462_length_843_cov_2.014360_BlackFly10	1955145	80.5
NODE_A462_length_967_cov_2.301124_BlackFly6	543	97.9
NODE_A4639_length_540_cov_4.846652_BlackFly_NC_Jara_1	2918864	50.8
NODE_A463_length_1458_cov_3.761043_BlackFly28	2788787	51.7
NODE_A463_length_1721_cov_4.899027_BlackFly3	433	47.3
NODE_A463_length_828_cov_1.640479_BlackFly5	396323	82.8
NODE_A4646_length_751_cov_3.391691_BlackFly36	451867	44.8
NODE_A464_length_1220_cov_25.974628_BlackFly29	2759631	36.8
NODE_A464_length_1250_cov_3.978687_BlackFly16	2832643	69.8
NODE_A464_length_649_cov_11.975524_BlackFly20	2832643	93.3
NODE_A4650_length_566_cov_1.578732_BlackFly42	91915	100
NODE_A46557_length_619_cov_3.621771_BlackFly34	2832643	72.3
NODE_A466_length_1246_cov_8.459367_BlackFly16	2067395	97.5
NODE_A466_length_1450_cov_8.583394_BlackFly28	2559587	41.8
NODE_A466_length_788_cov_3.198312_BlackFly35	1	91.264
NODE_A4671_length_539_cov_6.106061_BlackFly_NC_Jara_1	2615210	65.4
NODE_A4676_length_503_cov_1.744131_BlackFly40	1903409	59.9
NODE_A467_length_1245_cov_2.064212_BlackFly16	2832643	72.8
NODE_A467_length_1617_cov_2.578571_BlackFly23	2815753	50.2
NODE_A4688_length_617_cov_4.364815_BlackFly41	186817	71.2
NODE_A468_length_1551_cov_138.033921_BlackFly39	2880275	33.2
NODE_A468_length_909_cov_2.174279_BlackFly53	2952016	64.9
NODE_A4696_length_1132_cov_4.391469_BlackFly34	338099	74.65
NODE_A469_length_1449_cov_4.511662_BlackFly28	2742544	77.4
NODE_A469_length_1551_cov_14.052917_BlackFly39	2838331	54.7
NODE_A469_length_1602_cov_7.198033_BlackFly31	2838331	53.3
NODE_A469_length_801_cov_6.266575_BlackFly44	2587543	80.5
NODE_A46_length_1990_cov_101.941976_BlackFly7	2315392	77.4
NODE_A46_length_2087_cov_10.153234_BlackFly25	2763232	38.4
NODE_A46_length_2261_cov_8.910714_BlackFly58	3020468	53.4
NODE_A46_length_2357_cov_9.317982_BlackFly38	2851163	37.6
NODE_A46_length_2543_cov_28.626521_BlackFly22	939922	72
NODE_A46_length_2613_cov_12.121057_BlackFly9	1279	98.2
NODE_A46_length_3030_cov_3.678293_BlackFly10	1631	99.1
NODE_A46_length_3183_cov_6.605924_BlackFly21	1785988	57.7
NODE_A46_length_3187_cov_1224.768167_BlackFly14	2744808	83.8
NODE_A46_length_3542_cov_657.638095_BlackFly44	2027243	55.7
NODE_A46_length_3738_cov_102.207320_BlackFly48	908830	61.6
NODE_A46_length_4493_cov_25.871603_BlackFly27	2501057	56.8
NODE_A46_length_4953_cov_16.614438_BlackFly31	1311	53.7
NODE_A46_length_5468_cov_21.904656_BlackFly36	1917971	64.1
NODE_A46_length_6032_cov_7.881780_BlackFly3	1	25.6666666666667
NODE_A46_length_6281_cov_12.602676_BlackFly16	2846157	45.35
NODE_A4703_length_565_cov_1.118852_BlackFly42	91914	95.7
NODE_A47058_length_617_cov_2.248148_BlackFly34	2202644	51.4
NODE_A4710_length_665_cov_3.627551_BlackFly7	2742553	60.2
NODE_A4719_length_589_cov_19.578125_BlackFly_NC_1_Jill	356	75.1
NODE_A471_length_1200_cov_7.210151_BlackFly57	1631	95.8
NODE_A4734_length_646_cov_7.889279_BlackFly38	91347	31.375
NODE_A4737_length_540_cov_1.248380_BlackFly10	91347	62.3125
NODE_A473_length_1611_cov_23.451108_BlackFly23	53335	86.7666666666667
NODE_A473_length_1730_cov_24933.350272_BlackFly34	37960	63
NODE_A473_length_669_cov_1.246622_BlackFly4	2731649	46.2333333333333
NODE_A474_length_1230_cov_2.686904_BlackFly16	2905258	67
NODE_A4753_length_570_cov_3.070994_BlackFly46	38018	91.8
NODE_A4754_length_529_cov_4.544248_BlackFly_NC_Ludovica_2	306	100
NODE_A475_length_1130_cov_5.823362_BlackFly59	231052	84.15
NODE_A475_length_1366_cov_2.477890_BlackFly19	91347	99.34
NODE_A475_length_1435_cov_4.821797_BlackFly28	2163633	65.2
NODE_A475_length_643_cov_7.616608_BlackFly20	2832643	93.8
NODE_A476_length_1058_cov_3.800204_BlackFly18	2881177	63.8
NODE_A476_length_1224_cov_4.744551_BlackFly16	2973209	93.3
NODE_A476_length_1713_cov_2.848411_BlackFly3	2714904	59.62
NODE_A4778_length_913_cov_2.741627_BlackFly3	91347	94.7
NODE_A477_length_1432_cov_4.419926_BlackFly28	2970918	98.2
NODE_A478_length_883_cov_11.394541_BlackFly24	91347	97.3
NODE_A478_length_950_cov_4.325315_BlackFly58	988801	89.8
NODE_A4790_length_528_cov_2.434590_BlackFly_NC_Ludovica_2	1399	51.1
NODE_A4793_length_600_cov_1.671128_BlackFly51	1	57.4666666666667
NODE_A479_length_815_cov_4.304878_BlackFly30	1236	37.6529411764706
NODE_A479_length_904_cov_2.106409_BlackFly53	2742553	59.5
NODE_A47_length_1096_cov_2.729146_BlackFly33	2984322	53.8
NODE_A47_length_13909_cov_9.641628_BlackFly19	2499073	84
NODE_A47_length_1569_cov_16.015416_BlackFly13	2691998	98.2
NODE_A47_length_1834_cov_4.446784_BlackFly11	2832643	92.7
NODE_A47_length_1911_cov_6.413304_BlackFly18	3020468	63
NODE_A47_length_1976_cov_3.897314_BlackFly7	2184030	55.8
NODE_A47_length_2313_cov_7.263417_BlackFly46	1859161	70
NODE_A47_length_2388_cov_15.396798_BlackFly45	2695352	74.6
NODE_A47_length_2389_cov_14.330450_BlackFly22	939922	82.8333333333333
NODE_A47_length_2887_cov_4.562633_BlackFly10	2972347	56.3
NODE_A47_length_3375_cov_11.056398_BlackFly34	1590	95.6
NODE_A47_length_3513_cov_8.451688_BlackFly44	86661	99.9
NODE_A47_length_4463_cov_24.953260_BlackFly27	1	97.9666666666667
NODE_A47_length_4683_cov_10.434868_BlackFly23	53335	75.875
NODE_A47_length_4926_cov_8.430398_BlackFly31	1350	59.5
NODE_A47_length_5466_cov_9.087586_BlackFly36	231053	92.7
NODE_A47_length_6221_cov_10.271484_BlackFly16	2737062	87.2
NODE_A4804_length_912_cov_6.431138_BlackFly23	2630326	98.3333333333333
NODE_A480_length_1545_cov_2.640327_BlackFly39	2742553	46.8
NODE_A480_length_663_cov_1.136519_BlackFly4	2737062	95.5
NODE_A481_length_1068_cov_3.997982_BlackFly32	2742553	52.9
NODE_A481_length_1544_cov_7.248807_BlackFly39	180586	93.1
NODE_A4820_length_613_cov_8.455224_BlackFly_NC_2_Jill	1661715	72
NODE_A482_length_1126_cov_6.360343_BlackFly59	1980922	27.75
NODE_A482_length_1426_cov_3.599703_BlackFly28	553	82.7
NODE_A482_length_812_cov_2.059864_BlackFly30	2731619	68.5
NODE_A483_length_1577_cov_3.307333_BlackFly31	2744804	45.2
NODE_A483_length_1720_cov_7.167377_BlackFly49	2268989	51.15
NODE_A483_length_811_cov_2.897820_BlackFly30	286	81.2
NODE_A4845_length_531_cov_2.147577_BlackFly21	33074	45.7
NODE_A484_length_1706_cov_33.320442_BlackFly3	1922663	28.1
NODE_A4859_length_512_cov_2.331034_BlackFly59	1544694	98.45
NODE_A485_length_1575_cov_11.335113_BlackFly31	2742541	90.2
NODE_A485_length_1716_cov_5.474680_BlackFly49	2588097	47.9
NODE_A486_length_1024_cov_4.595565_BlackFly38	943261	75
NODE_A486_length_1424_cov_2.334076_BlackFly28	553	97.3
NODE_A486_length_777_cov_1.872857_BlackFly35	1224	34.8
NODE_A487_length_597_cov_3.030769_BlackFly37	433	47.2
NODE_A488_length_1707_cov_4.631288_BlackFly49	1035067	35.4
NODE_A4895_length_580_cov_3.306163_BlackFly_NC_Ludovica_1	2509726	45.9
NODE_A489_length_1121_cov_3.198276_BlackFly59	543	49.6347826086956
NODE_A489_length_1171_cov_5.223035_BlackFly57	2748377	65.25
NODE_A48_length_13708_cov_1437.193603_BlackFly19	2267655	52.9
NODE_A48_length_1500_cov_4.070977_BlackFly41	1167691	66.1
NODE_A48_length_1958_cov_7.363636_BlackFly7	2832643	99.4
NODE_A48_length_2205_cov_13.185150_BlackFly58	2726938	72.9
NODE_A48_length_2370_cov_3.375927_BlackFly22	2692018	92.7
NODE_A48_length_2568_cov_8.557206_BlackFly53	2681407	97.4
NODE_A48_length_3074_cov_12.684351_BlackFly21	2744808	83.8
NODE_A48_length_3163_cov_4.519443_BlackFly14	2648722	83.4
NODE_A48_length_3316_cov_4.321704_BlackFly34	91943	78.4
NODE_A48_length_3343_cov_4.338947_BlackFly20	38018	97.4
NODE_A48_length_3457_cov_17.968343_BlackFly59	3020468	67.8
NODE_A48_length_3668_cov_103.886661_BlackFly48	327108	39.75
NODE_A48_length_3670_cov_3.270526_BlackFly5	2788787	54.72
NODE_A48_length_3680_cov_16.292812_BlackFly32	908829	89.8
NODE_A48_length_4390_cov_6.475075_BlackFly27	91347	76.55
NODE_A48_length_4575_cov_44.458871_BlackFly23	39756	48.85
NODE_A48_length_4949_cov_11.514984_BlackFly15	543	92.32
NODE_A48_length_6215_cov_42.922450_BlackFly16	2970918	73.9
NODE_A490_length_775_cov_5.984241_BlackFly35	1859161	70.5
NODE_A4915_length_609_cov_10.246241_BlackFly_NC_2_Jill	1965358	83.3
NODE_A491_length_956_cov_3.591581_BlackFly22	2497443	90.9
NODE_A492_length_1021_cov_7.619703_BlackFly38	33074	97.9
NODE_A492_length_1053_cov_6.642418_BlackFly18	3020468	54.2
NODE_A492_length_1698_cov_8.944479_BlackFly3	2809552	65.5
NODE_A4938_length_641_cov_2.453901_BlackFly38	10239	60.75
NODE_A493_length_1021_cov_5.358051_BlackFly38	543	85.2
NODE_A493_length_1561_cov_20.598383_BlackFly27	2742541	82
NODE_A493_length_1596_cov_4.023041_BlackFly23	1224	41.6086956521739
NODE_A4945_length_904_cov_3.929867_BlackFly3	2585031	49.1
NODE_A4948_length_572_cov_4.555556_BlackFly32	1	55.4260869565218
NODE_A494_length_1193_cov_2.882616_BlackFly29	1	41.024
NODE_A4953_length_816_cov_5.284168_BlackFly19	1903409	91.3
NODE_A495_length_1020_cov_7.295864_BlackFly38	2497569	75.8
NODE_A495_length_1117_cov_3.530769_BlackFly59	10780	52.2
NODE_A495_length_1192_cov_4.906726_BlackFly29	38018	40.5
NODE_A495_length_1697_cov_6.203086_BlackFly3	1798501	28
NODE_A4962_length_577_cov_14.546000_BlackFly_NC_Ludovica_1	1	99.564
NODE_A496_length_1692_cov_3.270588_BlackFly14	91914	100
NODE_A4978_length_953_cov_10.311644_BlackFly39	1	93.05
NODE_A497_length_1116_cov_5.422522_BlackFly59	2731619	42.65
NODE_A497_length_780_cov_3.314367_BlackFly44	2905303	70.8
NODE_A4985_length_1119_cov_3.473129_BlackFly34	160453	98.3
NODE_A498_length_780_cov_2.507824_BlackFly44	1076549	81.7
NODE_A4995_length_631_cov_1.911552_BlackFly57	2739783	74.2
NODE_A4999_length_684_cov_2.462932_BlackFly29	553	93.8
NODE_A499_length_1552_cov_4.800000_BlackFly31	2758443	85.1
NODE_A49_length_12917_cov_228.283879_BlackFly19	231053	74.2
NODE_A49_length_1495_cov_18.748942_BlackFly41	2742541	85.8
NODE_A49_length_1557_cov_4.513514_BlackFly13	2692001	86.7
NODE_A49_length_2029_cov_29.100922_BlackFly24	2838331	62.4
NODE_A49_length_2547_cov_3.119028_BlackFly10	2832643	81.4
NODE_A49_length_2567_cov_9.016867_BlackFly53	1	47.575
NODE_A49_length_2638_cov_11.775088_BlackFly35	2918180	42.9
NODE_A49_length_2832_cov_7.867877_BlackFly39	1217821	91.1
NODE_A49_length_3409_cov_88.230492_BlackFly42	1923734	36
NODE_A49_length_3453_cov_38.838566_BlackFly59	1923734	35.5
NODE_A49_length_3661_cov_4.980190_BlackFly6	2892345	94.9
NODE_A49_length_3666_cov_5.479799_BlackFly5	998086	31.5
NODE_A49_length_4229_cov_7.030829_BlackFly52	2742553	37.9
NODE_A49_length_4325_cov_13.888889_BlackFly27	231052	90.5
NODE_A49_length_4409_cov_10.748846_BlackFly29	538	59.65
NODE_A49_length_4780_cov_9.099724_BlackFly31	2742553	42.2
NODE_A49_length_5374_cov_36.248631_BlackFly36	586239	44.6
NODE_A49_length_6124_cov_9.930875_BlackFly16	1590	99.3
NODE_A4_length_10075_cov_1088.771954_BlackFly34	2801156	76.8
NODE_A4_length_12404_cov_730.807901_BlackFly44	2910403	37.8
NODE_A4_length_17255_cov_155.590057_BlackFly52	91915	96.6
NODE_A4_length_19843_cov_17.610493_BlackFly59	559173	92.7
NODE_A4_length_22144_cov_150.482077_BlackFly53	2822438	52.3
NODE_A4_length_2253_cov_23.235754_BlackFly_NC_Jara_2	1980420	37.05
NODE_A4_length_31868_cov_26.181970_BlackFly31	553	97.6
NODE_A4_length_32660_cov_29.814658_BlackFly36	89586	54.7
NODE_A4_length_32740_cov_74.402504_BlackFly5	2970918	83.4
NODE_A4_length_36096_cov_53.341931_BlackFly4	53335	91.325
NODE_A4_length_37307_cov_2048.608864_BlackFly43	33958	76.05
NODE_A4_length_39646_cov_556.493568_BlackFly57	610244	92.2
NODE_A4_length_39742_cov_73.699231_BlackFly27	1144320	87.2
NODE_A4_length_40213_cov_313.906692_BlackFly32	549	97.6
NODE_A4_length_40282_cov_838.904539_BlackFly29	114280	74
NODE_A4_length_41449_cov_1941.308324_BlackFly12	33996	54.1
NODE_A4_length_41536_cov_800.778022_BlackFly10	2769261	97.3
NODE_A4_length_42542_cov_133.350500_BlackFly23	2630326	97.9
NODE_A4_length_42642_cov_42.875673_BlackFly48	553	98.7
NODE_A4_length_44027_cov_30.627691_BlackFly30	2788787	54.1
NODE_A4_length_4445_cov_8.147665_BlackFly41	2832643	58.7
NODE_A4_length_45591_cov_409.493518_BlackFly6	549	98.9
NODE_A4_length_48980_cov_32.422428_BlackFly16	1134687	81.2
NODE_A4_length_49076_cov_408.167330_BlackFly28	2832643	96.5
NODE_A4_length_6139_cov_61.610195_BlackFly18	1955172	61.9
NODE_A4_length_8006_cov_12.873376_BlackFly45	2201469	98.8
NODE_A4_length_9584_cov_11.622173_BlackFly24	65700	89.5
NODE_A5007_length_1118_cov_3.940442_BlackFly34	2283291	74
NODE_A500_length_1287_cov_3.587603_BlackFly36	2622719	98.6
NODE_A5013_length_557_cov_1.297917_BlackFly42	434	52.1666666666667
NODE_A5015_length_561_cov_3.935950_BlackFly24	354276	73.525
NODE_A502_length_930_cov_1.621336_BlackFly6	939922	86
NODE_A502_length_987_cov_1.573626_BlackFly52	1815630	37.5
NODE_A503_length_1017_cov_4.108511_BlackFly38	2772300	39.4
NODE_A503_length_1182_cov_3.462443_BlackFly16	286	90.2142857142857
NODE_A503_length_1188_cov_2.663366_BlackFly29	2364647	96.9
NODE_A504_length_1342_cov_2.178656_BlackFly19	158484	98
NODE_A504_length_1536_cov_4.911583_BlackFly39	2587581	59.2
NODE_A504_length_1708_cov_10.656039_BlackFly34	319627	67.8
