seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
NODE_A36_length_5963_cov_93.380904_BlackFly29	5963	No terminal repeats	NA	2	11	0.9983	0.0006	1	1.7183	Viruses;Riboviria;Orthornavirae
NODE_A127_length_1179_cov_2.467332_BlackFly41	1179	No terminal repeats	NA	3	11	0.9983	0.0006	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A107_length_2456_cov_135.892392_BlackFly34	2456	No terminal repeats	NA	2	11	0.9983	0.0006	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A82_length_3267_cov_24.075235_BlackFly36	3267	No terminal repeats	NA	3	11	0.9983	0.0006	0	4.0723	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1833_length_663_cov_3.300341_BlackFly21	663	No terminal repeats	NA	3	11	0.9983	0.0006	1	1.1407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A50_length_3543_cov_5.539815_BlackFly48	3543	No terminal repeats	NA	4	11	0.9983	0.0006	1	3.0205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A132_length_1580_cov_9.947438_BlackFly35	1580	No terminal repeats	NA	1	11	0.9983	0.0006	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A129_length_2676_cov_6.083878_BlackFly23	2676	No terminal repeats	NA	6	11	0.9983	0.0006	1	5.7372	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A8251_length_561_cov_1.712810_BlackFly57	561	No terminal repeats	NA	2	11	0.9983	0.0006	1	3.4342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A5566_length_794_cov_1.502092_BlackFly19	794	No terminal repeats	NA	3	11	0.9983	0.0006	3	4.3719	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1728_length_726_cov_2.377504_BlackFly16	726	No terminal repeats	NA	1	11	0.9983	0.0006	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A114_length_3228_cov_15.369407_BlackFly31	3228	No terminal repeats	NA	4	11	0.9983	0.0006	1	2.5107	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A641_length_1361_cov_2.795171_BlackFly31	1361	No terminal repeats	NA	2	11	0.9983	0.0006	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A32_length_3632_cov_776.189592_BlackFly53	3632	DTR	NA	3	11	0.9983	0.0006	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A12_length_3740_cov_86.837292_BlackFly25	3740	No terminal repeats	NA	2	11	0.9983	0.0006	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A178_length_1105_cov_1.901751_BlackFly10	1105	No terminal repeats	NA	2	11	0.9983	0.0006	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2787_length_522_cov_2.752809_BlackFly28	522	No terminal repeats	NA	2	11	0.9983	0.0006	2	3.4366	Unclassified
NODE_A112_length_2874_cov_5.131927_BlackFly23	2874	No terminal repeats	NA	3	11	0.9982	0.0006	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A945_length_1163_cov_1.555249_BlackFly19	1163	No terminal repeats	NA	2	11	0.9982	0.0006	2	2.5475	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A207_length_2021_cov_6.497942_BlackFly27	2021	No terminal repeats	NA	3	11	0.9982	0.0006	1	1.4056	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A281_length_1199_cov_3.685383_BlackFly38	1199	No terminal repeats	NA	3	11	0.9982	0.0006	2	2.7217	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A39_length_3878_cov_10.250197_BlackFly32	3878	No terminal repeats	NA	11	11	0.9982	0.0006	0	6.0752	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A295_length_1390_cov_3.674029_BlackFly59	1390	No terminal repeats	NA	3	11	0.9982	0.0006	1	2.4475	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A110_length_2695_cov_5.888464_BlackFly27	2695	No terminal repeats	NA	7	11	0.9982	0.0006	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A175_length_1201_cov_2.617438_BlackFly4	1201	No terminal repeats	NA	2	11	0.9982	0.0006	1	3.4339	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A289_length_827_cov_4.494667_BlackFly20	827	No terminal repeats	NA	2	11	0.9982	0.0006	1	1.5155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A350_length_1582_cov_6.807309_BlackFly16	1582	No terminal repeats	NA	2	11	0.9982	0.0006	1	2.9277	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_B78_length_1535_cov_4.977366_BlackFly30	1535	No terminal repeats	NA	3	11	0.9982	0.0006	1	2.4546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A190_length_1553_cov_5.879404_BlackFly42	1553	No terminal repeats	NA	2	11	0.9982	0.0006	2	2.9015	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A37_length_3683_cov_5.395452_BlackFly4	3683	No terminal repeats	NA	2	11	0.9982	0.0006	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A425_length_817_cov_4.324324_BlackFly35	817	No terminal repeats	NA	2	11	0.9982	0.0006	1	1.3888	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A8_length_5186_cov_11.762576_BlackFly18	5186	No terminal repeats	NA	4	11	0.9982	0.0006	0	1.7183	Viruses;Naldaviricetes;Lefavirales
NODE_A279_length_1144_cov_2.423618_BlackFly30	1144	No terminal repeats	NA	2	11	0.9982	0.0006	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A54_length_4040_cov_142.389856_BlackFly29	4040	No terminal repeats	NA	5	11	0.9982	0.0006	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A960_length_735_cov_3.621581_BlackFly_NC_Ludovica_2	735	No terminal repeats	NA	2	11	0.9982	0.0006	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A66_length_3651_cov_5.445439_BlackFly27	3651	No terminal repeats	NA	3	11	0.9982	0.0006	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A96_length_3210_cov_8.853814_BlackFly23	3210	No terminal repeats	NA	6	11	0.9982	0.0006	0	4.2670	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A207_length_2101_cov_4.220850_BlackFly12	2101	No terminal repeats	NA	5	11	0.9982	0.0006	2	5.1490	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A13_length_3738_cov_33.721661_BlackFly58	3738	No terminal repeats	NA	2	11	0.9982	0.0006	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A5_length_6565_cov_59.212700_BlackFly46	6565	No terminal repeats	NA	2	11	0.9982	0.0006	0	1.7183	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales
NODE_A6857_length_833_cov_2.289683_BlackFly23	833	No terminal repeats	NA	2	11	0.9982	0.0006	1	1.5750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A157_length_4064_cov_337.964384_BlackFly49	4064	No terminal repeats	NA	8	11	0.9982	0.0006	0	6.5872	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A30217_length_520_cov_2.449210_BlackFly45	520	No terminal repeats	NA	3	11	0.9982	0.0006	1	3.3781	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1543_length_643_cov_1.680212_BlackFly52	643	No terminal repeats	NA	1	11	0.9982	0.0006	1	1.2884	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A28_length_2978_cov_5.219235_BlackFly46	2978	No terminal repeats	NA	2	11	0.9981	0.0006	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A12_length_4078_cov_1345.648088_BlackFly7	4078	No terminal repeats	NA	3	11	0.9981	0.0006	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A149_length_3800_cov_8.082998_BlackFly57	3800	No terminal repeats	NA	5	11	0.9981	0.0006	3	4.5475	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A3166_length_558_cov_1.833680_BlackFly31	558	No terminal repeats	NA	1	15	0.9981	0.0006	1	1.2848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A8284_length_781_cov_3.900568_BlackFly3	781	No terminal repeats	NA	1	11	0.9981	0.0006	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A330_length_812_cov_2.080272_BlackFly4	812	No terminal repeats	NA	3	11	0.9981	0.0006	1	1.3276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A941_length_817_cov_1.741892_BlackFly41	817	No terminal repeats	NA	1	15	0.9981	0.0006	1	1.4964	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A4066_length_602_cov_2.824762_BlackFly22	602	No terminal repeats	NA	1	11	0.9981	0.0006	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A5366_length_885_cov_2.353960_BlackFly3	885	No terminal repeats	NA	2	11	0.9981	0.0006	1	3.2419	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A65_length_3037_cov_3.938851_BlackFly48	3037	No terminal repeats	NA	4	11	0.9981	0.0006	1	3.5849	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2536_length_602_cov_1.520000_BlackFly59	602	No terminal repeats	NA	2	11	0.9981	0.0006	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1_length_10941_cov_33.802467_BlackFly17	10941	No terminal repeats	NA	5	11	0.9981	0.0006	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales
NODE_A6373_length_536_cov_1.054466_BlackFly32	536	No terminal repeats	NA	2	11	0.9981	0.0006	1	1.4850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1784_length_719_cov_3.029595_BlackFly16	719	No terminal repeats	NA	1	11	0.9981	0.0006	1	1.2964	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A8620_length_503_cov_2.323944_BlackFly46	503	No terminal repeats	NA	2	11	0.9981	0.0006	2	2.9569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A20408_length_567_cov_0.783673_BlackFly19	567	No terminal repeats	NA	2	11	0.9981	0.0006	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A43_length_2762_cov_2.788454_BlackFly35	2762	No terminal repeats	NA	3	11	0.9981	0.0006	0	3.2122	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A8070_length_830_cov_10.597610_BlackFly27	830	No terminal repeats	NA	2	11	0.9981	0.0006	1	1.4951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A372_length_762_cov_1.776642_BlackFly4	762	No terminal repeats	NA	1	11	0.9981	0.0006	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A49_length_2567_cov_9.016867_BlackFly53	2567	No terminal repeats	NA	3	11	0.9980	0.0006	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A22_length_5928_cov_245.118612_BlackFly6	5928	No terminal repeats	NA	2	11	0.9980	0.0006	1	1.7183	Viruses;Riboviria;Orthornavirae
NODE_A437_length_1657_cov_3.434810_BlackFly23	1657	No terminal repeats	NA	3	11	0.9980	0.0006	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A147_length_2169_cov_11.975143_BlackFly29	2169	No terminal repeats	NA	3	11	0.9980	0.0006	2	2.9891	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A216_length_2002_cov_203.422338_BlackFly27	2002	No terminal repeats	NA	2	11	0.9980	0.0006	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota
NODE_A25_length_7789_cov_33.739756_BlackFly36	7789	No terminal repeats	NA	14	11	0.9980	0.0006	0	4.9790	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A6136_length_531_cov_1.500000_BlackFly42	531	No terminal repeats	NA	1	11	0.9980	0.0006	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A59_length_4357_cov_16.616589_BlackFly31	4357	No terminal repeats	NA	7	11	0.9980	0.0006	1	4.8467	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A4259_length_635_cov_24.037634_BlackFly_NC_2_Jill	635	No terminal repeats	NA	1	11	0.9980	0.0006	1	1.5115	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A62_length_2715_cov_7.122820_BlackFly44	2715	No terminal repeats	NA	6	11	0.9980	0.0006	0	5.2085	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2_length_11923_cov_14.729782_BlackFly13	11923	No terminal repeats	NA	5	11	0.9980	0.0006	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales
NODE_A113_length_2065_cov_3.818913_BlackFly30	2065	No terminal repeats	NA	7	11	0.9980	0.0006	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A4790_length_528_cov_2.434590_BlackFly_NC_Ludovica_2	528	No terminal repeats	NA	1	11	0.9980	0.0006	1	1.4964	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A453_length_1147_cov_3.843925_BlackFly59	1147	No terminal repeats	NA	3	11	0.9980	0.0007	1	2.8361	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A23427_length_545_cov_2.773504_BlackFly3	545	No terminal repeats	NA	1	11	0.9980	0.0007	1	1.2976	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A924_length_622_cov_2.834862_BlackFly44	622	No terminal repeats	NA	2	11	0.9980	0.0007	2	2.7217	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A541_length_922_cov_5.403550_BlackFly42	922	No terminal repeats	NA	2	11	0.9979	0.0007	1	2.7844	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A827_length_1170_cov_19.568161_BlackFly31	1170	No terminal repeats	NA	3	11	0.9979	0.0007	2	3.0032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1397_length_1253_cov_2.968537_BlackFly3	1253	No terminal repeats	NA	2	11	0.9979	0.0007	1	3.0877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A35_length_3856_cov_68.201905_BlackFly44	3856	No terminal repeats	NA	2	11	0.9979	0.0007	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A1150_length_1045_cov_3.590909_BlackFly25	1045	No terminal repeats	NA	2	11	0.9979	0.0007	2	2.8185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A6280_length_538_cov_1.431670_BlackFly32	538	No terminal repeats	NA	1	11	0.9979	0.0007	1	1.5109	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A6794_length_758_cov_2.986784_BlackFly19	758	No terminal repeats	NA	1	11	0.9979	0.0007	1	1.4041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A141_length_3249_cov_11.544451_BlackFly16	3249	No terminal repeats	NA	1	11	0.9979	0.0007	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A39_length_5672_cov_45.147453_BlackFly27	5672	No terminal repeats	NA	10	11	0.9979	0.0007	1	7.8558	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1224_length_1274_cov_6.450292_BlackFly23	1274	No terminal repeats	NA	3	11	0.9979	0.0007	1	3.2487	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A61_length_3007_cov_7.004778_BlackFly5	3007	No terminal repeats	NA	2	11	0.9979	0.0007	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A2597_length_858_cov_2.782330_BlackFly36	858	No terminal repeats	NA	2	11	0.9979	0.0007	1	1.4756	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1219_length_730_cov_3.018377_BlackFly_NC_Jara_1	730	No terminal repeats	NA	1	11	0.9979	0.0007	1	1.4231	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1655_length_525_cov_1.776786_BlackFly6	525	No terminal repeats	NA	2	11	0.9979	0.0007	2	2.7793	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A240_length_2124_cov_12.086957_BlackFly16	2124	DTR	NA	4	11	0.9979	0.0007	1	3.4366	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Repensiviricetes;Geplafuvirales;Genomoviridae
NODE_A9119_length_771_cov_9.305476_BlackFly23	771	No terminal repeats	NA	2	11	0.9979	0.0007	1	2.7090	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A318_length_936_cov_2.878929_BlackFly35	936	No terminal repeats	NA	2	11	0.9979	0.0007	1	1.4595	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A35_length_4964_cov_15.981175_BlackFly30	4964	No terminal repeats	NA	11	11	0.9979	0.0007	0	7.4110	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A4010_length_584_cov_1.059172_BlackFly42	584	No terminal repeats	NA	2	11	0.9979	0.0007	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2010_length_850_cov_1.538163_BlackFly29	850	No terminal repeats	NA	1	11	0.9979	0.0007	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2952_length_917_cov_1.845238_BlackFly45	917	No terminal repeats	NA	1	11	0.9978	0.0007	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A154_length_3094_cov_15.801790_BlackFly28	3094	No terminal repeats	NA	3	11	0.9978	0.0007	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota
NODE_A24_length_4986_cov_6.394581_BlackFly44	4986	No terminal repeats	NA	7	11	0.9978	0.0007	0	4.3265	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A61228_length_560_cov_2.380952_BlackFly34	560	No terminal repeats	NA	2	11	0.9978	0.0007	1	3.2023	Unclassified
NODE_A183_length_2621_cov_12.738601_BlackFly31	2621	No terminal repeats	NA	5	11	0.9978	0.0007	0	2.9133	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae
NODE_A1751_length_746_cov_6.433483_BlackFly_NC_Ludovica_1	746	No terminal repeats	NA	2	11	0.9978	0.0007	1	3.0068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1132_length_1410_cov_2.378095_BlackFly14	1410	No terminal repeats	NA	1	11	0.9978	0.0007	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A321_length_983_cov_3.786976_BlackFly5	983	No terminal repeats	NA	1	11	0.9978	0.0007	1	1.1185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A432_length_1164_cov_1.960442_BlackFly59	1164	No terminal repeats	NA	3	11	0.9978	0.0007	1	2.6385	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A25_length_5980_cov_9.231408_BlackFly48	5980	No terminal repeats	NA	15	11	0.9978	0.0007	1	6.2639	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A3601_length_677_cov_4.621667_BlackFly57	677	No terminal repeats	NA	1	11	0.9978	0.0007	1	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales
NODE_A130_length_2365_cov_4.460227_BlackFly29	2365	No terminal repeats	NA	5	11	0.9978	0.0007	1	5.1483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A6574_length_635_cov_1.768817_BlackFly29	635	No terminal repeats	NA	1	11	0.9978	0.0007	1	1.0917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A58_length_4256_cov_6.201244_BlackFly12	4256	No terminal repeats	NA	8	11	0.9978	0.0007	0	5.0532	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A405_length_1044_cov_2.238883_BlackFly6	1044	No terminal repeats	NA	2	11	0.9978	0.0007	1	1.2229	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A16_length_3807_cov_14.342627_BlackFly46	3807	No terminal repeats	NA	2	11	0.9978	0.0007	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A26195_length_744_cov_5.244378_BlackFly34	744	No terminal repeats	NA	2	15	0.9978	0.0007	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A4355_length_1151_cov_7.106145_BlackFly34	1151	No terminal repeats	NA	1	11	0.9978	0.0007	1	1.1179	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2025_length_702_cov_2.595200_BlackFly22	702	No terminal repeats	NA	2	11	0.9978	0.0007	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A29_length_4905_cov_9.802817_BlackFly42	4905	No terminal repeats	NA	13	11	0.9978	0.0007	1	6.2639	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A13975_length_683_cov_2.198020_BlackFly23	683	No terminal repeats	NA	1	11	0.9978	0.0007	1	1.1940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A496_length_1692_cov_3.270588_BlackFly14	1692	No terminal repeats	NA	3	11	0.9978	0.0007	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A206_length_764_cov_1.614265_BlackFly13	764	No terminal repeats	NA	2	11	0.9978	0.0007	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A823_length_632_cov_2.828829_BlackFly30	632	No terminal repeats	NA	2	11	0.9978	0.0007	1	3.1188	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A11066_length_650_cov_2.581152_BlackFly25	650	No terminal repeats	NA	1	11	0.9978	0.0007	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A12_length_14456_cov_30.748661_BlackFly36	14456	No terminal repeats	NA	26	11	0.9977	0.0007	0	4.7535	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A165_length_2133_cov_3.622082_BlackFly15	2133	No terminal repeats	NA	4	11	0.9977	0.0007	1	3.8574	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A96_length_1771_cov_6.601535_BlackFly38	1771	No terminal repeats	NA	2	11	0.9977	0.0007	1	1.5528	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales
NODE_A119_length_1569_cov_16.777480_BlackFly20	1569	No terminal repeats	NA	3	11	0.9977	0.0007	2	3.1826	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A71_length_2388_cov_16.182605_BlackFly39	2388	No terminal repeats	NA	5	11	0.9977	0.0007	4	5.2691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A80_length_2428_cov_9.630795_BlackFly21	2428	No terminal repeats	NA	2	11	0.9977	0.0007	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota
NODE_A226_length_1353_cov_3.248433_BlackFly42	1353	No terminal repeats	NA	2	11	0.9977	0.0007	1	1.4643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A54_length_3342_cov_51.154058_BlackFly42	3342	No terminal repeats	NA	2	11	0.9977	0.0007	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
