Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AKF42422,Cocle virus,set:f4fa8a7667b8e16871eb287864c54d4e8f56b0dc,KP272036,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus cocleense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2085,GenBank,,L,1,L protein,Panama,Panama,,Homo sapiens,,2009,,,L protein [Cocle virus]
AKF42423,Campana virus,set:3a76387b7f336771b0da74dd5ee06173bb1a41b8,KP272040,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus campanaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2087,GenBank,,L,1,L protein,Panama,Panama,,Diptera,,1970,,,L protein [Campana virus]
AJK91618,Adana virus,set:3a4303196acb5708ccaaccc873d8a37772b0c879,KJ939330,,"Alkan,C., Alwassouf,S., Piorkowski,G., Bichaud,L., Tezcan,S., Dincer,E., Ergunay,K., Ozbel,Y., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X.",2015-02-16,,Phlebovirus adanaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2096,GenBank,,L,1,RNA-dependent RNA polymerase,Turkey,Turkey,,Phlebotomus,,2012,,,RNA-dependent RNA polymerase [Adana virus]
AJK91619,Adana virus,set:452be9b241bb57f4c79454fbb5ffd3957912a07b,KJ939331,,"Alkan,C., Alwassouf,S., Piorkowski,G., Bichaud,L., Tezcan,S., Dincer,E., Ergunay,K., Ozbel,Y., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X., Charrel,R.",2015-02-16,,Phlebovirus adanaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1335,GenBank,,M,1,glycoprotein precursor complex,Turkey,Turkey,,Phlebotomus,,2012,,,glycoprotein precursor complex [Adana virus]
AJK91620,Adana virus,set:3a4303196acb5708ccaaccc873d8a37772b0c879,KJ939332,,"Alkan,C., Alwassouf,S., Piorkowski,G., Bichaud,L., Tezcan,S., Dincer,E., Ergunay,K., Ozbel,Y., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X.",2015-02-16,,Phlebovirus adanaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),273,GenBank,,S,1,nonstructural protein,Turkey,Turkey,,Phlebotomus,,2012,,,nonstructural protein [Adana virus]
AJK91621,Adana virus,set:3a4303196acb5708ccaaccc873d8a37772b0c879,KJ939332,,"Alkan,C., Alwassouf,S., Piorkowski,G., Bichaud,L., Tezcan,S., Dincer,E., Ergunay,K., Ozbel,Y., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X.",2015-02-16,,Phlebovirus adanaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),248,GenBank,,S,1,sRNA nucleoprotein,Turkey,Turkey,,Phlebotomus,,2012,,,sRNA nucleoprotein [Adana virus]
AJG39236,Dabieshan tick virus,set:8961b605445ff8b615b1cb3f73570e70c7432da0,KM817666,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Uukuvirus dabieshanense,Uukuvirus,Phenuiviridae,RNA,2148,GenBank,,L,1,RNA-dependent RNA polymerase,China,China,,Haemaphysalis longicornis,,2013,,,RNA-dependent RNA polymerase [Dabieshan tick virus]
AJG39238,Huangpi Tick Virus 2,set:fc0bc04344e1f97f0410f840a9ef2c184bf47823,KM817668,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Huangpi Tick Virus 2,Phlebovirus,Phenuiviridae,ssRNA(+/-),2121,GenBank,,L,1,RNA-dependent RNA polymerase,China,China,,Haemaphysalis,,2013,,,RNA-dependent RNA polymerase [Huangpi Tick Virus 2]
AJG39242,Lihan tick virus,set:61640d04f37199e452279f70f436f619496a6ace,KM817672,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Uukuvirus lihanense,Uukuvirus,Phenuiviridae,RNA,2151,GenBank,,L,1,RNA-dependent RNA polymerase,China,China,,Rhipicephalus microplus,,2012,,,RNA-dependent RNA polymerase [Lihan tick virus]
AJG39254,Tacheng Tick Virus 2,set:4f6d7a250e3db128f78335c1c408d7fe8d962fb2,KM817684,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Uukuvirus tachengense,Uukuvirus,Phenuiviridae,RNA,2189,GenBank,,L,1,RNA-dependent RNA polymerase,China,China,,Dermacentor marginatus,,2012,,,RNA-dependent RNA polymerase [Tacheng Tick Virus 2]
AJG39259,Wuhan Fly Virus 1,set:9c9b0dc036a8f09de8ac97389ecedaf856871b3f,KM817689,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Phasivirus wuhanense,Phasivirus,Phenuiviridae,ssRNA(-),2192,GenBank,,L,1,RNA-dependent RNA polymerase,China,China,,Atherigona orientalis,,2013,,,RNA-dependent RNA polymerase [Wuhan Fly Virus 1]
AJG39260,Wuhan horsefly Virus,set:4d2187fc8bb5e85c98bf29c3195fb0d4832e7f11,KM817690,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Horwuvirus wuhanense,Horwuvirus,Phenuiviridae,ssRNA(-),3117,GenBank,,L,1,RNA-dependent RNA polymerase,China,China,,Tabanidae,,2013,,,RNA-dependent RNA polymerase [Wuhan horsefly Virus]
AJG39270,Phasivirus wutaiense,set:40e5bda9e0690727ab1178a0c51615f19849f75f,KM817700,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Phasivirus wutaiense,Phasivirus,Phenuiviridae,ssRNA(-),2185,GenBank,,L,1,RNA-dependent RNA polymerase,China,China,,Culex quinquefasciatus,,2012,,,RNA-dependent RNA polymerase [Phasivirus wutaiense]
AJG39273,Yichang Insect virus,set:15d23d6a1868701c66ab878cffb190b8cf38b406,KM817703,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Goukovirus yichangense,Goukovirus,Phenuiviridae,ssRNA(-),2089,GenBank,,L,1,RNA-dependent RNA polymerase,China,China,,Aulacorthum magnoliae,,2013,,,RNA-dependent RNA polymerase [Yichang Insect virus]
AJG39274,Yongjia Tick Virus 1,set:5bd65f842965a126f6bd8e36e8a6a7374c4136b6,KM817704,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Uukuvirus yongjiaense,Uukuvirus,Phenuiviridae,RNA,2138,GenBank,,L,1,RNA-dependent RNA polymerase,China,China,,Haemaphysalis hystricis,,2012,,,RNA-dependent RNA polymerase [Yongjia Tick Virus 1]
AJG39277,Huangpi Tick Virus 2,set:fc0bc04344e1f97f0410f840a9ef2c184bf47823,KM817707,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Huangpi Tick Virus 2,Phlebovirus,Phenuiviridae,ssRNA(+/-),1012,GenBank,,M,1,glycoprotein precursor,China,China,,Haemaphysalis,,2013,,,glycoprotein precursor [Huangpi Tick Virus 2]
AJG39292,Wuhan Fly Virus 1,set:9c9b0dc036a8f09de8ac97389ecedaf856871b3f,KM817722,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Phasivirus wuhanense,Phasivirus,Phenuiviridae,ssRNA(-),1374,GenBank,,M,1,glycoprotein precursor,China,China,,Atherigona orientalis,,2013,,,glycoprotein precursor [Wuhan Fly Virus 1]
AJG39293,Wuhan horsefly Virus,set:4d2187fc8bb5e85c98bf29c3195fb0d4832e7f11,KM817723,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Horwuvirus wuhanense,Horwuvirus,Phenuiviridae,ssRNA(-),818,GenBank,,M,1,glycoprotein precursor,China,China,,Tabanidae,,2013,,,glycoprotein precursor [Wuhan horsefly Virus]
AJG39298,Phasivirus wutaiense,set:40e5bda9e0690727ab1178a0c51615f19849f75f,KM817728,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Phasivirus wutaiense,Phasivirus,Phenuiviridae,ssRNA(-),1236,GenBank,,M,1,glycoprotein precursor,China,China,,Culex quinquefasciatus,,2012,,,glycoprotein precursor [Phasivirus wutaiense]
AJG39300,Yichang Insect virus,set:15d23d6a1868701c66ab878cffb190b8cf38b406,KM817730,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Goukovirus yichangense,Goukovirus,Phenuiviridae,ssRNA(-),1004,GenBank,,M,1,glycoprotein precursor,China,China,,Aulacorthum magnoliae,,2013,,,glycoprotein precursor [Yichang Insect virus]
AJG39303,Dabieshan tick virus,set:8961b605445ff8b615b1cb3f73570e70c7432da0,KM817733,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Uukuvirus dabieshanense,Uukuvirus,Phenuiviridae,RNA,274,GenBank,,S,1,nucleocapsid protein,China,China,,Haemaphysalis longicornis,,2013,,,nucleocapsid protein [Dabieshan tick virus]
AJG39304,Dabieshan tick virus,set:8961b605445ff8b615b1cb3f73570e70c7432da0,KM817733,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Uukuvirus dabieshanense,Uukuvirus,Phenuiviridae,RNA,124,GenBank,,S,1,nonstructural protein,China,China,,Haemaphysalis longicornis,,2013,,,nonstructural protein [Dabieshan tick virus]
AJG39306,Huangpi Tick Virus 2,set:fc0bc04344e1f97f0410f840a9ef2c184bf47823,KM817735,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Huangpi Tick Virus 2,Phlebovirus,Phenuiviridae,ssRNA(+/-),249,GenBank,,S,1,nucleocapsid protein,China,China,,Haemaphysalis,,2013,,,nucleocapsid protein [Huangpi Tick Virus 2]
AJG39307,Huangpi Tick Virus 2,set:fc0bc04344e1f97f0410f840a9ef2c184bf47823,KM817735,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Huangpi Tick Virus 2,Phlebovirus,Phenuiviridae,ssRNA(+/-),264,GenBank,,S,1,nonstructural protein,China,China,,Haemaphysalis,,2013,,,nonstructural protein [Huangpi Tick Virus 2]
AJG39308,Lihan tick virus,set:61640d04f37199e452279f70f436f619496a6ace,KM817736,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Uukuvirus lihanense,Uukuvirus,Phenuiviridae,RNA,477,GenBank,,S,1,nucleocapsid protein,China,China,,Rhipicephalus microplus,,2012,,,nucleocapsid protein [Lihan tick virus]
AJG39316,Tacheng Tick Virus 2,set:4f6d7a250e3db128f78335c1c408d7fe8d962fb2,KM817744,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Uukuvirus tachengense,Uukuvirus,Phenuiviridae,RNA,440,GenBank,,S,1,nucleocapsid protein,China,China,,Dermacentor marginatus,,2012,,,nucleocapsid protein [Tacheng Tick Virus 2]
AJG39320,Wuhan Fly Virus 1,set:9c9b0dc036a8f09de8ac97389ecedaf856871b3f,KM817749,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Phasivirus wuhanense,Phasivirus,Phenuiviridae,ssRNA(-),270,GenBank,,S,1,nucleocapsid protein,China,China,,Atherigona orientalis,,2013,,,nucleocapsid protein [Wuhan Fly Virus 1]
AJG39321,Wuhan horsefly Virus,set:4d2187fc8bb5e85c98bf29c3195fb0d4832e7f11,KM817750,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Horwuvirus wuhanense,Horwuvirus,Phenuiviridae,ssRNA(-),359,GenBank,,RNA4,1,nonstructural protein,China,China,,Tabanidae,,2013,,,nonstructural protein [Wuhan horsefly Virus]
AJG39322,Wuhan horsefly Virus,set:4d2187fc8bb5e85c98bf29c3195fb0d4832e7f11,KM817751,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Horwuvirus wuhanense,Horwuvirus,Phenuiviridae,ssRNA(-),453,GenBank,,S,1,nucleocapsid protein,China,China,,Tabanidae,,2013,,,nucleocapsid protein [Wuhan horsefly Virus]
AJG39332,Phasivirus wutaiense,set:40e5bda9e0690727ab1178a0c51615f19849f75f,KM817761,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Phasivirus wutaiense,Phasivirus,Phenuiviridae,ssRNA(-),269,GenBank,,S,1,nucleocapsid protein,China,China,,Culex quinquefasciatus,,2012,,,nucleocapsid protein [Phasivirus wutaiense]
AJG39334,Yichang Insect virus,set:15d23d6a1868701c66ab878cffb190b8cf38b406,KM817763,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Goukovirus yichangense,Goukovirus,Phenuiviridae,ssRNA(-),260,GenBank,,S,1,nucleocapsid protein,China,China,,Aulacorthum magnoliae,,2013,,,nucleocapsid protein [Yichang Insect virus]
AJG39335,Yongjia Tick Virus 1,set:5bd65f842965a126f6bd8e36e8a6a7374c4136b6,KM817764,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Uukuvirus yongjiaense,Uukuvirus,Phenuiviridae,RNA,271,GenBank,,S,1,nucleocapsid protein,China,China,,Haemaphysalis hystricis,,2012,,,nucleocapsid protein [Yongjia Tick Virus 1]
AJG39336,Yongjia Tick Virus 1,set:5bd65f842965a126f6bd8e36e8a6a7374c4136b6,KM817764,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Uukuvirus yongjiaense,Uukuvirus,Phenuiviridae,RNA,102,GenBank,,S,1,nonstructural protein,China,China,,Haemaphysalis hystricis,,2012,,,nonstructural protein [Yongjia Tick Virus 1]
AIU95029,Silverwater virus,set:f00fb69c02efdd46a923c051f96335e8c827ba8a,KM114255,,"Matsuno,K., Weisend,C., Kajihara,M., Matysiak,C., Williamson,B.N., Simuunza,M., Mweene,A.S., Takada,A., Tesh,R.B., Ebihara,H., Dahlstrom,E., Porcella,S.F.",2014-10-30,Can131,Uukuvirus silverwaterense,Uukuvirus,Phenuiviridae,RNA,1009,GenBank,,M,1,glycoprotein precursor,Canada,Canada,,Haemaphysalis leporispalustris,,1960-06-12,,,glycoprotein precursor [Silverwater virus]
AIU95030,Silverwater virus,set:f00fb69c02efdd46a923c051f96335e8c827ba8a,KM114256,,"Matsuno,K., Weisend,C., Kajihara,M., Matysiak,C., Williamson,B.N., Simuunza,M., Mweene,A.S., Takada,A., Tesh,R.B., Ebihara,H., Dahlstrom,E., Porcella,S.F.",2014-10-30,Can131,Uukuvirus silverwaterense,Uukuvirus,Phenuiviridae,RNA,249,GenBank,,S,1,nucleoprotein,Canada,Canada,,Haemaphysalis leporispalustris,,1960-06-12,,,nucleoprotein [Silverwater virus]
AIU95031,Silverwater virus,set:f00fb69c02efdd46a923c051f96335e8c827ba8a,KM114256,,"Matsuno,K., Weisend,C., Kajihara,M., Matysiak,C., Williamson,B.N., Simuunza,M., Mweene,A.S., Takada,A., Tesh,R.B., Ebihara,H., Dahlstrom,E., Porcella,S.F.",2014-10-30,Can131,Uukuvirus silverwaterense,Uukuvirus,Phenuiviridae,RNA,265,GenBank,,S,1,nonstructural protein,Canada,Canada,,Haemaphysalis leporispalustris,,1960-06-12,,,nonstructural protein [Silverwater virus]
AIU95032,Silverwater virus,set:f00fb69c02efdd46a923c051f96335e8c827ba8a,KM114257,,"Matsuno,K., Weisend,C., Kajihara,M., Matysiak,C., Williamson,B.N., Simuunza,M., Mweene,A.S., Takada,A., Tesh,R.B., Ebihara,H., Dahlstrom,E., Porcella,S.F.",2014-10-30,Can131,Uukuvirus silverwaterense,Uukuvirus,Phenuiviridae,RNA,2121,GenBank,,L,1,RNA-dependent RNA polymerase,Canada,Canada,,Haemaphysalis leporispalustris,,1960-06-12,,,RNA-dependent RNA polymerase [Silverwater virus]
AIU95033,Kismaayo virus,set:da3a99cb95a6060f64f2f36467c0ffb6488bb21d,KM114252,,"Matsuno,K., Weisend,C., Kajihara,M., Matysiak,C., Williamson,B.N., Simuunza,M., Mweene,A.S., Takada,A., Tesh,R.B., Ebihara,H., Dahlstrom,E., Porcella,S.F.",2014-10-30,LEIV3641A,Bandavirus kismaayoense,Bandavirus,Phenuiviridae,ssRNA(+/-),2083,GenBank,Bhanja,L,1,RNA-dependent RNA polymerase,Somalia,Somalia,,Rhipicephalus pulchellus,,1974-02-19,,,RNA-dependent RNA polymerase [Kismaayo virus]
AIU95034,Kismaayo virus,set:da3a99cb95a6060f64f2f36467c0ffb6488bb21d,KM114253,,"Matsuno,K., Weisend,C., Kajihara,M., Matysiak,C., Williamson,B.N., Simuunza,M., Mweene,A.S., Takada,A., Tesh,R.B., Ebihara,H., Dahlstrom,E., Porcella,S.F.",2014-10-30,LEIV3641A,Bandavirus kismaayoense,Bandavirus,Phenuiviridae,ssRNA(+/-),1076,GenBank,Bhanja,M,1,glycoprotein precursor,Somalia,Somalia,,Rhipicephalus pulchellus,,1974-02-19,,,glycoprotein precursor [Kismaayo virus]
AIU95035,Kismaayo virus,set:da3a99cb95a6060f64f2f36467c0ffb6488bb21d,KM114254,,"Matsuno,K., Weisend,C., Kajihara,M., Matysiak,C., Williamson,B.N., Simuunza,M., Mweene,A.S., Takada,A., Tesh,R.B., Ebihara,H., Dahlstrom,E., Porcella,S.F.",2014-10-30,LEIV3641A,Bandavirus kismaayoense,Bandavirus,Phenuiviridae,ssRNA(+/-),248,GenBank,Bhanja,S,1,nucleoprotein,Somalia,Somalia,,Rhipicephalus pulchellus,,1974-02-19,,,nucleoprotein [Kismaayo virus]
AIU95036,Kismaayo virus,set:da3a99cb95a6060f64f2f36467c0ffb6488bb21d,KM114254,,"Matsuno,K., Weisend,C., Kajihara,M., Matysiak,C., Williamson,B.N., Simuunza,M., Mweene,A.S., Takada,A., Tesh,R.B., Ebihara,H., Dahlstrom,E., Porcella,S.F.",2014-10-30,LEIV3641A,Bandavirus kismaayoense,Bandavirus,Phenuiviridae,ssRNA(+/-),313,GenBank,Bhanja,S,1,nonstructural protein,Somalia,Somalia,,Rhipicephalus pulchellus,,1974-02-19,,,nonstructural protein [Kismaayo virus]
AII79359,Rukutama virus,set:dbf8bc425021ffd94fab2b696e9e5f93679b2110,KF892054,,"Alkhovsky,S.V., Shchetinin,A.M., Shchelkanov,M.Y., Lvov,D.K.",2014-08-11,,Uukuvirus rukutamaense,Uukuvirus,Phenuiviridae,RNA,257,GenBank,,S,,nucleoprotein,"Russia: Tyuleniy island, near Rukutama river",Russia,,Ixodes uriae,,1976,,,nucleoprotein [Rukutama virus]
AII79360,Rukutama virus,set:dbf8bc425021ffd94fab2b696e9e5f93679b2110,KF892054,,"Alkhovsky,S.V., Shchetinin,A.M., Shchelkanov,M.Y., Lvov,D.K.",2014-08-11,,Uukuvirus rukutamaense,Uukuvirus,Phenuiviridae,RNA,266,GenBank,,S,,nonstructural protein,"Russia: Tyuleniy island, near Rukutama river",Russia,,Ixodes uriae,,1976,,,nonstructural protein [Rukutama virus]
AII79366,Rukutama virus,set:dbf8bc425021ffd94fab2b696e9e5f93679b2110,KF892053,,"Alkhovsky,S.V., Shchetinin,A.M., Shchelkanov,M.Y., Lvov,D.K.",2014-08-11,,Uukuvirus rukutamaense,Uukuvirus,Phenuiviridae,RNA,1008,GenBank,,M,,glycoprotein precursor,"Russia: Tyuleniy island, near Rukutama river",Russia,,Ixodes uriae,,1976,,,glycoprotein precursor [Rukutama virus]
AII79372,Rukutama virus,set:dbf8bc425021ffd94fab2b696e9e5f93679b2110,KF892052,,"Alkhovsky,S.V., Shchetinin,A.M., Shchelkanov,M.Y., Lvov,D.K.",2014-08-11,,Uukuvirus rukutamaense,Uukuvirus,Phenuiviridae,RNA,2102,GenBank,,L,,RNA-dependent RNA-polymerase,"Russia: Tyuleniy island, near Rukutama river",Russia,,Ixodes uriae,,1976,,,RNA-dependent RNA-polymerase [Rukutama virus]
AII01799,American dog tick virus,set:7353c43c1ec280cf14ce9a73eaea1bc393dc6fcd,KM048311,,"Tokarz,R., Williams,S.H., Sameroff,S., Sanchez Leon,M., Jain,K., Lipkin,W.I.",2014-08-03,FI6,Uukuvirus dermacentoris,Uukuvirus,Phenuiviridae,RNA,2178,GenBank,,L,1,L protein,USA,USA,,Dermacentor variabilis,,2008,,,L protein [American dog tick virus]
AII01800,American dog tick virus,set:7353c43c1ec280cf14ce9a73eaea1bc393dc6fcd,KM048312,,"Tokarz,R., Williams,S.H., Sameroff,S., Sanchez Leon,M., Jain,K., Lipkin,W.I.",2014-08-03,FI6,Uukuvirus dermacentoris,Uukuvirus,Phenuiviridae,RNA,402,GenBank,,S,1,N protein,USA,USA,,Dermacentor variabilis,,2008,,,N protein [American dog tick virus]
AII01801,Blacklegged tick phlebovirus 1,set:d0b95281885817174ccee9289bcd223e3cb1d007,KM048313,,"Tokarz,R., Williams,S.H., Sameroff,S., Sanchez Leon,M., Jain,K., Lipkin,W.I.",2014-08-03,H12,Ixovirus heckscherense,Ixovirus,Phenuiviridae,RNA,2207,GenBank,,L,1,L protein,USA,USA,,Ixodes scapularis,,2008,,,L protein [Blacklegged tick phlebovirus 1]
